"region","sector","fuel","year","multiplier","GCAM_region_ID","value","supplysector","subsector","stub.technology","minicam.energy.input","calibration","secondary.output"
"NM","chp_elec","refined liquids",2015,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"NM","industry_energy","biomass",1975,0.0261350063583006,11,5.15333164071184e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"NM","industry_energy","biomass",1990,0.0303129011947485,11,6.46700727094688e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"NM","industry_energy","biomass",2005,0.0376225254452109,11,7.94865949535768e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"NM","industry_energy","biomass",2010,0.0390451209132641,11,6.72899627333315e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"NM","industry_energy","biomass",2015,0.057247482185645,11,1.75205863081027e-05,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"NM","industry_energy","coal",1975,0.0261350063583006,11,0.124279834475547,"other industrial energy use","coal","coal","delivered coal","input",NA
"NM","industry_energy","coal",1990,0.0303129011947485,11,0.236933769947965,"other industrial energy use","coal","coal","delivered coal","input",NA
"NM","industry_energy","coal",2005,0.0376225254452109,11,0.704726210231483,"other industrial energy use","coal","coal","delivered coal","input",NA
"NM","industry_energy","coal",2010,0.0390451209132641,11,0.542153654070873,"other industrial energy use","coal","coal","delivered coal","input",NA
"NM","industry_energy","coal",2015,0.057247482185645,11,0.0354375073143662,"other industrial energy use","coal","coal","delivered coal","input",NA
"NM","industry_energy","electricity",1975,0.0166820034782344,11,0.00996063635487852,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"NM","industry_energy","electricity",1990,0.0198843744038688,11,0.0308548563224366,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"NM","industry_energy","electricity",2005,0.0310405847193126,11,0.154740017422906,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"NM","industry_energy","electricity",2010,0.0431693343991474,11,0.295308552340495,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"NM","industry_energy","electricity",2015,0.0524926203933112,11,0.533364252240985,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"NM","industry_energy","gas",1975,0,11,0,"other industrial energy use","gas","gas","wholesale gas","input",NA
"NM","industry_energy","gas",1990,0,11,0,"other industrial energy use","gas","gas","wholesale gas","input",NA
"NM","industry_energy","gas",2005,0.0383699010433046,11,0.0163429589715098,"other industrial energy use","gas","gas","wholesale gas","input",NA
"NM","industry_energy","gas",2010,0.0452146971313225,11,0.0481596984070489,"other industrial energy use","gas","gas","wholesale gas","input",NA
"NM","industry_energy","gas",2015,0.0257553493107549,11,0.0376756970800053,"other industrial energy use","gas","gas","wholesale gas","input",NA
"NM","industry_energy","heat",1975,0.073527696778058,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"NM","industry_energy","heat",1990,0.038033179651644,11,0.019830793363913,"other industrial energy use","district heat","district heat","district heat","input",NA
"NM","industry_energy","heat",2005,0.0279553052182272,11,0.0471047056309243,"other industrial energy use","district heat","district heat","district heat","input",NA
"NM","industry_energy","heat",2010,0.0217188789274914,11,0.0475565210042246,"other industrial energy use","district heat","district heat","district heat","input",NA
"NM","industry_energy","heat",2015,0.0193900365880055,11,0.0528820186319217,"other industrial energy use","district heat","district heat","district heat","input",NA
"NM","industry_energy","refined liquids",1975,0.0109031693564351,11,0.0165545754538786,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"NM","industry_energy","refined liquids",1990,0.010607192138589,11,0.0179812231291147,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"NM","industry_energy","refined liquids",2005,0.0138572955931052,11,0.0384764706772669,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"NM","industry_energy","refined liquids",2010,0.0292687807275751,11,0.070484761273022,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"NM","industry_energy","refined liquids",2015,0.0212338970572164,11,0.0288814804939675,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"NX","chp_elec","biomass",1975,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"NX","chp_elec","biomass",1990,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"NX","chp_elec","biomass",2005,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"NX","chp_elec","biomass",2010,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"NX","chp_elec","biomass",2015,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"NX","chp_elec","coal",1975,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"NX","chp_elec","coal",1990,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"NX","chp_elec","coal",2005,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"NX","chp_elec","coal",2010,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"NX","chp_elec","coal",2015,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"NX","chp_elec","gas",1975,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"NX","chp_elec","gas",1990,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"NX","chp_elec","gas",2005,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"NX","chp_elec","gas",2010,NA,NA,1.93974715600968e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"NX","chp_elec","gas",2015,NA,NA,1.17200079193344e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"NX","chp_elec","refined liquids",1975,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"NX","chp_elec","refined liquids",1990,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"NX","chp_elec","refined liquids",2005,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"NX","chp_elec","refined liquids",2010,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"NX","chp_elec","refined liquids",2015,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"NX","industry_energy","biomass",1975,0.00450298568181745,11,8.87904072937489e-08,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"NX","industry_energy","biomass",1990,0.00627860927696497,11,1.33948946637287e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"NX","industry_energy","biomass",2005,0.0097287417450976,11,2.05542968035646e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"NX","industry_energy","biomass",2010,0.00945387496586354,11,1.62927115926135e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"NX","industry_energy","biomass",2015,0.0118608948444721,11,3.63002570383807e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"NX","industry_energy","coal",1975,0.00450298568181745,11,0.0214130544875222,"other industrial energy use","coal","coal","delivered coal","input",NA
"NX","industry_energy","coal",1990,0.00627860927696497,11,0.0490752949202796,"other industrial energy use","coal","coal","delivered coal","input",NA
"NX","industry_energy","coal",2005,0.0097287417450976,11,0.182233893637148,"other industrial energy use","coal","coal","delivered coal","input",NA
"NX","industry_energy","coal",2010,0.00945387496586354,11,0.139366605006907,"other industrial energy use","coal","coal","delivered coal","input",NA
"NX","industry_energy","coal",2015,0.0118608948444721,11,0.0857952389465253,"other industrial energy use","coal","coal","delivered coal","input",NA
"NX","industry_energy","electricity",1975,0.00590453319545893,11,0.00352553025672309,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"NX","industry_energy","electricity",1990,0.00938584692668944,11,0.0145641473302293,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"NX","industry_energy","electricity",2005,0.0138784349285535,11,0.0691852064665165,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"NX","industry_energy","electricity",2010,0.0152552323967572,11,0.123776000148108,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"NX","industry_energy","electricity",2015,0.0183687241516659,11,0.203889271975384,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"NX","industry_energy","gas",1975,0.000449329535222128,11,0.000121786349658527,"other industrial energy use","gas","gas","wholesale gas","input",NA
"NX","industry_energy","gas",1990,0.00050217736499985,11,6.91391088028023e-05,"other industrial energy use","gas","gas","wholesale gas","input",NA
"NX","industry_energy","gas",2005,0.0100965076043262,11,0.0043004231193302,"other industrial energy use","gas","gas","wholesale gas","input",NA
"NX","industry_energy","gas",2010,0.0146418112621504,11,0.0175628425519922,"other industrial energy use","gas","gas","wholesale gas","input",NA
"NX","industry_energy","gas",2015,0.00805831127566994,11,0.014998992538328,"other industrial energy use","gas","gas","wholesale gas","input",NA
"NX","industry_energy","heat",1975,0,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"NX","industry_energy","heat",1990,0.00173614814636252,11,0.000905241040980582,"other industrial energy use","district heat","district heat","district heat","input",NA
"NX","industry_energy","heat",2005,0.00267215641098989,11,0.00450258511423429,"other industrial energy use","district heat","district heat","district heat","input",NA
"NX","industry_energy","heat",2010,0.00853086666415185,11,0.0186795248987023,"other industrial energy use","district heat","district heat","district heat","input",NA
"NX","industry_energy","heat",2015,0.0085211870416521,11,0.0232396446710107,"other industrial energy use","district heat","district heat","district heat","input",NA
"NX","industry_energy","refined liquids",1975,0.0025745430853086,11,0.00390899805108943,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"NX","industry_energy","refined liquids",1990,0.00571671775309887,11,0.00969093197724575,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"NX","industry_energy","refined liquids",2005,0.00327734529609766,11,0.00909994878418573,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"NX","industry_energy","refined liquids",2010,0.00536835719855685,11,0.0136844020943018,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"NX","industry_energy","refined liquids",2015,0.00385651831858602,11,0.00548956144523072,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"QH","chp_elec","biomass",1975,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"QH","chp_elec","biomass",1990,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"QH","chp_elec","biomass",2005,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"QH","chp_elec","biomass",2010,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"QH","chp_elec","biomass",2015,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"QH","chp_elec","coal",1975,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"QH","chp_elec","coal",1990,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"QH","chp_elec","coal",2005,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"QH","chp_elec","coal",2010,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"QH","chp_elec","coal",2015,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"QH","chp_elec","gas",1975,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"QH","chp_elec","gas",1990,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"QH","chp_elec","gas",2005,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"QH","chp_elec","gas",2010,NA,NA,7.60492265119266e-06,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"QH","chp_elec","gas",2015,NA,NA,3.45814322265449e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"QH","chp_elec","refined liquids",1975,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"QH","chp_elec","refined liquids",1990,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"QH","chp_elec","refined liquids",2005,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"QH","chp_elec","refined liquids",2010,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"QH","chp_elec","refined liquids",2015,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"QH","industry_energy","biomass",1975,0.00361834984642215,11,7.13470526660495e-08,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"QH","industry_energy","biomass",1990,0.00458574776355028,11,9.78331435156257e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"QH","industry_energy","biomass",2005,0.00251219096313343,11,5.30760503633446e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"QH","industry_energy","biomass",2010,0.00350249945997511,11,6.03617180898969e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"QH","industry_energy","biomass",2015,0.00494281444204502,11,1.51274787519829e-06,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"QH","industry_energy","coal",1975,0.00361834984642215,11,0.0172063443881712,"other industrial energy use","coal","coal","delivered coal","input",NA
"QH","industry_energy","coal",1990,0.00458574776355028,11,0.0358434350664083,"other industrial energy use","coal","coal","delivered coal","input",NA
"QH","industry_energy","coal",2005,0.00251219096313343,11,0.0470570966695209,"other industrial energy use","coal","coal","delivered coal","input",NA
"QH","industry_energy","coal",2010,0.00350249945997511,11,0.059403948456244,"other industrial energy use","coal","coal","delivered coal","input",NA
"QH","industry_energy","coal",2015,0.00494281444204502,11,0.10835483996453,"other industrial energy use","coal","coal","delivered coal","input",NA
"QH","industry_energy","electricity",1975,0.0042630525281925,11,0.0025454206414999,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"QH","industry_energy","electricity",1990,0.00752532319041223,11,0.0116771471459969,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"QH","industry_energy","electricity",2005,0.0098744050806056,11,0.0492247690573652,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"QH","industry_energy","electricity",2010,0.0130223725944772,11,0.101313098318154,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"QH","industry_energy","electricity",2015,0.0157347077726932,11,0.177398633571774,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"QH","industry_energy","gas",1975,0.000196030119399255,11,5.31320351620294e-05,"other industrial energy use","gas","gas","wholesale gas","input",NA
"QH","industry_energy","gas",1990,0.00199152970803888,11,0.000274191149910061,"other industrial energy use","gas","gas","wholesale gas","input",NA
"QH","industry_energy","gas",2005,0.0143686145561393,11,0.0061200490953416,"other industrial energy use","gas","gas","wholesale gas","input",NA
"QH","industry_energy","gas",2010,0.00574043074516354,11,0.00833537619228439,"other industrial energy use","gas","gas","wholesale gas","input",NA
"QH","industry_energy","gas",2015,0.0237771123669863,11,0.0428714613832975,"other industrial energy use","gas","gas","wholesale gas","input",NA
"QH","industry_energy","heat",1975,0,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"QH","industry_energy","heat",1990,0,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"QH","industry_energy","heat",2005,0.0012464403473671,11,0.00210025271378373,"other industrial energy use","district heat","district heat","district heat","input",NA
"QH","industry_energy","heat",2010,0.000341227420284055,11,0.000747165129200816,"other industrial energy use","district heat","district heat","district heat","input",NA
