"region","sector","Year","co2.emiss","scenario"
"HB","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","mining energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","N fertilizer","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"China","natural gas","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","oil refining","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","other industrial energy use","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","other industrial feedstocks","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","peak generation","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","process heat cement","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"China","regional biomass","2100",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
